Time,Single Release,Narrow Spike,Burst,Wide Spike
401,0.171109321,0.021487529000000005,0.012994443999999994,0.142407456
402,0.17170623399999999,0.01692291800000001,0.01070015299999999,0.14304592300000002
403,0.164314196,0.018504565,0.010184883999999977,0.14411951100000003
404,0.170463393,0.01792057800000002,0.01499173199999998,0.13265001799999998
405,0.170748845,0.011484777000000002,0.013361919,0.13110982
406,0.164322341,0.011451185000000003,0.010292765999999981,0.12141960699999998
407,0.166490059,0.009498316000000007,0.013194262999999984,0.126030105
408,0.16958974699999999,0.009180434000000015,0.013759847999999991,0.11563568000000002
409,0.170538995,0.007780436000000002,0.012246706999999996,0.11317541400000003
410,0.17335018900000002,0.005783713000000024,0.010833743999999979,0.125901736
411,0.168640714,0.005924345999999997,0.009475242999999994,0.152278311
412,0.16118190899999998,0.0073966089999999984,0.013505512999999997,0.19811357200000002
413,0.16322368300000004,0.010507612,0.012903703999999988,0.224622155
414,0.16720995600000002,0.01043675500000002,0.008266233999999983,0.193485197
415,0.16532321200000002,0.006860039000000012,0.010678370999999992,0.16254206100000002
416,0.167802192,0.01351883000000001,0.015554998999999986,0.15310826700000002
417,0.16920331600000002,0.008745949000000003,0.010773400999999988,0.13420312299999998
418,0.16408154100000003,0.012957860000000015,0.01246488599999998,0.130432322
419,0.166499686,0.009792856000000016,0.011250170000000004,0.133080853
420,0.16802211000000003,0.008174912000000006,0.013947015999999979,0.147598829
421,0.166234468,0.012295414000000005,0.008304582999999977,0.164963215
422,0.16785872,0.007346325000000015,0.01280289499999998,0.18881199199999998
423,0.168868475,0.01052924700000002,0.01265623199999999,0.20019824400000003
424,0.164017577,0.008066316000000018,0.011291425999999993,0.18104426899999998
425,0.16894964800000004,0.009352519000000004,0.014991669999999985,0.165349399
426,0.167927554,0.010262409,0.010413591,0.15968426800000002
427,0.164930757,0.0059301640000000155,0.012053923999999994,0.15054885900000003
428,0.168848441,0.008751881000000017,0.010930546999999985,0.153182325
429,0.164744427,0.00765402200000001,0.009203641999999984,0.15567435000000002
430,0.162680063,0.010360986000000016,0.014629902,0.15149574999999998
431,0.164917511,0.008395675000000019,0.01564317799999998,0.149997881
432,0.172570199,0.006614234000000024,0.010724739999999983,0.15715933199999998
433,0.17299276500000002,0.007432228000000013,0.009553833999999983,0.153217795
434,0.16517313600000003,0.00605040200000001,0.012119150999999995,0.14101621800000003
435,0.16886310899999998,0.00836145100000002,0.01084701099999999,0.134760163
436,0.167440622,0.0009079580000000143,0.012940491999999998,0.12324233699999998
437,0.169587878,0.007523586999999998,0.012683949,0.12332284199999999
438,0.16747545100000003,0.007767919000000012,0.010480745999999985,0.12660034400000003
439,0.16351476500000003,0.0031169630000000004,0.010009216999999987,0.134412462
440,0.16693763000000003,0.008578409000000009,0.011817246000000003,0.16588083600000003
441,0.16676434800000003,0.007879051999999998,0.01352703899999999,0.17721811199999998
442,0.17062327800000002,0.008118433000000008,0.010025127999999994,0.178401376
443,0.171425303,0.005579715000000013,0.014420035999999997,0.16693168000000003
444,0.163310184,0.007917753999999999,0.014142246999999997,0.146513803
445,0.17389247500000002,0.008735838000000024,0.01713537799999998,0.13589442000000002
446,0.168683883,0.006423246000000021,0.019236246999999984,0.12387858899999998
447,0.163641948,0.0051209510000000125,0.017055780999999992,0.12112013300000002
448,0.17203523700000004,0.00674015,0.018273871999999997,0.126178892
449,0.16953963600000002,0.00934111700000001,0.021440180000000003,0.135445317
450,0.169184967,0.010323346000000011,0.027546391000000003,0.12454269400000001
